crime_id,crime_type,month,latitude,longitude,street_name,outcome,force_id,neighbourhood_id
105770295,anti-social-behaviour,2022-10,52.535685,-1.842681,On or near Top Croft Road,,west-midlands,BE001
105770015,anti-social-behaviour,2022-10,52.535685,-1.842681,On or near Top Croft Road,,west-midlands,BE001
105769976,anti-social-behaviour,2022-10,52.522650,-1.842565,On or near Coton Lane,,west-midlands,BE001
105769903,anti-social-behaviour,2022-10,52.531448,-1.854592,On or near Finsbury Grove,,west-midlands,BE001
105769856,anti-social-behaviour,2022-10,52.526442,-1.834681,On or near ,,west-midlands,BE001
105769843,anti-social-behaviour,2022-10,52.521249,-1.837088,On or near Church Road,,west-midlands,BE001
105769695,anti-social-behaviour,2022-10,52.531668,-1.818195,On or near Yenton Grove,,west-midlands,BE001
105771293,anti-social-behaviour,2022-10,52.524748,-1.814008,On or near Spencer Close,,west-midlands,BE001
105771271,anti-social-behaviour,2022-10,52.533607,-1.828197,On or near ,,west-midlands,BE001
105770731,anti-social-behaviour,2022-10,52.526442,-1.834681,On or near ,,west-midlands,BE001
105771262,anti-social-behaviour,2022-10,52.523183,-1.851908,On or near Reservoir Road,,west-midlands,BE001
105771274,anti-social-behaviour,2022-10,52.528145,-1.844270,On or near Marsh Close,,west-midlands,BE001
105770978,anti-social-behaviour,2022-10,52.519677,-1.844477,On or near Lansdowne Road,,west-midlands,BE001
105771392,anti-social-behaviour,2022-10,52.533607,-1.828197,On or near ,,west-midlands,BE001
105771377,anti-social-behaviour,2022-10,52.531746,-1.848149,On or near Robert Avenue,,west-midlands,BE001
105770520,anti-social-behaviour,2022-10,52.533968,-1.842289,On or near Arthur Way,,west-midlands,BE001
105751248,bicycle-theft,2022-10,52.536064,-1.836547,On or near Gravelly Lane,Investigation complete; no suspect identified,west-midlands,BE001
105744793,bicycle-theft,2022-10,52.536427,-1.853028,On or near Flackwell Road,Investigation complete; no suspect identified,west-midlands,BE001
105740311,bicycle-theft,2022-10,52.523476,-1.842106,On or near York Road,Investigation complete; no suspect identified,west-midlands,BE001
105749021,bicycle-theft,2022-10,52.521504,-1.845193,On or near ,Investigation complete; no suspect identified,west-midlands,BE001
105758101,burglary,2022-10,52.536740,-1.825708,On or near ,Investigation complete; no suspect identified,west-midlands,BE001
105742900,burglary,2022-10,52.523475,-1.847913,On or near Ilsley Road,Investigation complete; no suspect identified,west-midlands,BE001
105743269,burglary,2022-10,52.525951,-1.813163,On or near Hayes Drive,Investigation complete; no suspect identified,west-midlands,BE001
105758455,burglary,2022-10,52.535685,-1.842681,On or near Top Croft Road,Investigation complete; no suspect identified,west-midlands,BE001
105757011,burglary,2022-10,52.529646,-1.850781,On or near Grayshott Close,Unable to prosecute suspect,west-midlands,BE001
105762956,burglary,2022-10,52.521249,-1.837088,On or near Church Road,Unable to prosecute suspect,west-midlands,BE001
105762394,burglary,2022-10,52.532801,-1.830765,On or near Old Bell Road,Investigation complete; no suspect identified,west-midlands,BE001
105753614,burglary,2022-10,52.521249,-1.837088,On or near Church Road,Unable to prosecute suspect,west-midlands,BE001
105744230,burglary,2022-10,52.534768,-1.849245,On or near Harcourt Road,Unable to prosecute suspect,west-midlands,BE001
105740415,burglary,2022-10,52.522503,-1.840237,On or near ,Investigation complete; no suspect identified,west-midlands,BE001
105738990,burglary,2022-10,52.524906,-1.849072,On or near Milverton Road,Investigation complete; no suspect identified,west-midlands,BE001
105741862,burglary,2022-10,52.515822,-1.839215,On or near Arton Croft,Investigation complete; no suspect identified,west-midlands,BE001
105738997,burglary,2022-10,52.525143,-1.837781,On or near ,Unable to prosecute suspect,west-midlands,BE001
