crime_id,crime_type,month,latitude,longitude,street_name,outcome,force_id,neighbourhood_id
107131775,anti-social-behaviour,2022-12,52.522650,-1.842565,On or near Coton Lane,,west-midlands,BE001
107131882,anti-social-behaviour,2022-12,52.534124,-1.831895,On or near Rogerfield Road,,west-midlands,BE001
107132215,anti-social-behaviour,2022-12,52.534036,-1.832765,On or near Stonnal Grove,,west-midlands,BE001
107132150,anti-social-behaviour,2022-12,52.531070,-1.833160,On or near Portfield Grove,,west-midlands,BE001
107132753,anti-social-behaviour,2022-12,52.534036,-1.832765,On or near Stonnal Grove,,west-midlands,BE001
107132694,anti-social-behaviour,2022-12,52.529031,-1.841526,On or near B4142,,west-midlands,BE001
107132693,anti-social-behaviour,2022-12,52.532147,-1.832065,On or near Beechmount Drive,,west-midlands,BE001
107132563,anti-social-behaviour,2022-12,52.526024,-1.838235,On or near Wilton Road,,west-midlands,BE001
107132448,anti-social-behaviour,2022-12,52.523516,-1.844523,On or near Oxford Road,,west-midlands,BE001
107131863,anti-social-behaviour,2022-12,52.542484,-1.837820,On or near Hart Drive,,west-midlands,BE001
107132383,anti-social-behaviour,2022-12,52.537096,-1.828803,On or near Emscote Drive,,west-midlands,BE001
107132381,anti-social-behaviour,2022-12,52.538584,-1.838852,On or near Firsholm Close,,west-midlands,BE001
107132287,anti-social-behaviour,2022-12,52.518576,-1.841136,On or near Wood End Road,,west-midlands,BE001
107132285,anti-social-behaviour,2022-12,52.518576,-1.841136,On or near Wood End Road,,west-midlands,BE001
107132278,anti-social-behaviour,2022-12,52.533607,-1.828197,On or near ,,west-midlands,BE001
107132270,anti-social-behaviour,2022-12,52.523873,-1.817549,On or near The Feldings,,west-midlands,BE001
107131956,anti-social-behaviour,2022-12,52.523570,-1.838111,On or near ,,west-midlands,BE001
107132529,anti-social-behaviour,2022-12,52.534314,-1.838868,On or near Gravelly Gardens,,west-midlands,BE001
107131751,anti-social-behaviour,2022-12,52.532271,-1.843710,On or near Jarvis Road,,west-midlands,BE001
107132522,anti-social-behaviour,2022-12,52.526442,-1.834681,On or near ,,west-midlands,BE001
107119658,burglary,2022-12,52.522042,-1.831941,On or near Sandon Grove,Court result unavailable,west-midlands,BE001
107117707,burglary,2022-12,52.522953,-1.840413,On or near B4139,Investigation complete; no suspect identified,west-midlands,BE001
107122183,burglary,2022-12,52.538359,-1.845635,On or near Sycamore Road,Investigation complete; no suspect identified,west-midlands,BE001
107111975,burglary,2022-12,52.536932,-1.827712,On or near Parking Area,Court result unavailable,west-midlands,BE001
107120350,burglary,2022-12,52.521673,-1.846405,On or near ,Unable to prosecute suspect,west-midlands,BE001
107126479,burglary,2022-12,52.521981,-1.826754,On or near Ewell Road,Investigation complete; no suspect identified,west-midlands,BE001
107123574,burglary,2022-12,52.540391,-1.839008,On or near Moorfield Drive,Investigation complete; no suspect identified,west-midlands,BE001
107126414,burglary,2022-12,52.539272,-1.823545,On or near Boultbee Road,Investigation complete; no suspect identified,west-midlands,BE001
107126139,burglary,2022-12,52.522885,-1.824068,On or near Holly Lane,Court result unavailable,west-midlands,BE001
107125731,burglary,2022-12,52.532890,-1.842691,On or near Thomas Walsh Avenue,Investigation complete; no suspect identified,west-midlands,BE001
107127463,burglary,2022-12,52.533607,-1.828197,On or near ,Investigation complete; no suspect identified,west-midlands,BE001
